id,name,host_id,host_name,host_is_superhost,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_per_night_bucket,is_superhost,days_since_last_review,availability_status
1004856,Private room in Park Slope,501256,Host1256,t,Brooklyn,Park Slope,40.662279,-73.935819,Private room,99.39,1,0,,0.0,2,158,$75-150,True,,Sometimes Available
1004857,Private room in Hell's Kitchen,501257,Host1257,t,Manhattan,Hell's Kitchen,40.765086,-73.978706,Private room,126.15,1,6,2026-07-31,0.14,1,205,$75-150,True,35.0,Highly Available
1004858,Entire home/apt in Bedford-Stuyvesant,501258,Host1258,t,Brooklyn,Bedford-Stuyvesant,40.682531,-73.974762,Entire home/apt,161.87,2,10,2026-01-31,1.43,1,272,$150-250,True,216.0,Highly Available
1004859,Shared room in Financial District,501259,Host1259,f,Manhattan,Financial District,40.793505,-73.994671,Shared room,35.92,7,25,2026-07-09,0.63,1,99,$0-75,False,57.0,Sometimes Available
1004860,Private room in Financial District,501260,Host1260,f,Manhattan,Financial District,40.762994,-74.003634,Private room,120.75,2,30,2026-05-14,2.03,3,171,$75-150,False,113.0,Sometimes Available
1004861,Private room in Park Slope,501261,Host1261,f,Brooklyn,Park Slope,40.680803,-73.941119,Private room,104.08,2,53,2025-08-20,1.95,3,348,$75-150,False,380.0,Highly Available
1004862,Entire home/apt in Flushing,501262,Host1262,f,Queens,Flushing,40.733292,-73.779955,Entire home/apt,156.9,7,3,2025-10-03,0.3,5,191,$150-250,False,336.0,Highly Available
1004863,Entire home/apt in Bushwick,501263,Host1263,f,Brooklyn,Bushwick,40.679633,-73.937663,Entire home/apt,44.13,1,86,2026-02-17,4.78,1,178,$0-75,False,199.0,Sometimes Available
1004864,Entire home/apt in Chelsea,501264,Host1264,f,Manhattan,Chelsea,40.782182,-73.953902,Entire home/apt,254.83,2,47,2026-07-26,1.26,1,123,$250-400,False,40.0,Sometimes Available
1004865,Private room in Hell's Kitchen,501265,Host1265,t,Manhattan,Hell's Kitchen,40.769866,-74.002612,Private room,103.03,1,6,2026-02-16,0.13,1,9,$75-150,True,200.0,Rarely Available
1004866,Entire home/apt in Upper West Side,501266,Host1266,f,Manhattan,Upper West Side,40.770025,-73.996549,Entire home/apt,272.84,2,23,2026-05-05,2.28,3,0,$250-400,False,122.0,Rarely Available
1004867,Entire home/apt in East Village,501267,Host1267,f,Manhattan,East Village,40.776197,-73.961395,Entire home/apt,154.82,1,36,2026-03-17,2.8,1,31,$150-250,False,171.0,Sometimes Available
1004868,Entire home/apt in Upper West Side,501268,Host1268,f,Manhattan,Upper West Side,40.731135,-73.997058,Entire home/apt,260.27,7,33,2026-04-09,0.71,1,322,$250-400,False,148.0,Highly Available
1004869,Private room in Bedford-Stuyvesant,501269,Host1269,f,Brooklyn,Bedford-Stuyvesant,40.644782,-73.959542,Private room,45.68,3,54,2026-06-15,4.76,1,151,$0-75,False,81.0,Sometimes Available
1004870,Private room in Upper West Side,501270,Host1270,f,Manhattan,Upper West Side,40.750103,-73.95734,Private room,300.1,1,35,2026-02-17,0.93,3,0,$250-400,False,199.0,Rarely Available
1004871,Shared room in Flushing,501271,Host1271,f,Queens,Flushing,40.739589,-73.838615,Shared room,58.91,5,19,2026-04-24,1.26,1,324,$0-75,False,133.0,Highly Available
1004872,Private room in Ridgewood,501272,Host1272,f,Queens,Ridgewood,40.731006,-73.79037,Private room,64.01,3,0,,0.0,2,0,$0-75,False,,Rarely Available
1004873,Entire home/apt in Fordham,501273,Host1273,t,Bronx,Fordham,40.853587,-73.863213,Entire home/apt,174.0,2,38,2026-05-21,2.4,1,41,$150-250,True,106.0,Sometimes Available
1004874,Shared room in Crown Heights,501274,Host1274,f,Brooklyn,Crown Heights,40.665486,-73.930269,Shared room,136.23,7,9,2026-05-25,0.47,1,184,$75-150,False,102.0,Highly Available
1004875,Entire home/apt in Financial District,501275,Host1275,f,Manhattan,Financial District,40.770253,-73.960239,Entire home/apt,155.36,5,14,2026-07-25,0.29,1,72,$150-250,False,41.0,Sometimes Available
1004876,Private room in Riverdale,501276,Host1276,f,Bronx,Riverdale,40.823594,-73.908026,Private room,74.27,2,7,2026-06-20,0.28,1,112,$0-75,False,76.0,Sometimes Available
1004877,Entire home/apt in East Village,501277,Host1277,f,Manhattan,East Village,40.792797,-73.947117,Entire home/apt,553.4843000000001,14,8,2026-04-29,0.25,1,145,$400+,False,128.0,Sometimes Available
1004878,Private room in Bedford-Stuyvesant,501278,Host1278,f,Brooklyn,Bedford-Stuyvesant,40.695762,-73.937969,Private room,74.56,1,66,2026-04-18,5.65,1,103,$0-75,False,139.0,Sometimes Available
1004879,Private room in Chelsea,501279,Host1279,t,Manhattan,Chelsea,40.734863,-73.977924,Private room,267.59,14,2,2026-06-29,0.1,1,193,$250-400,True,67.0,Highly Available
1004880,Entire home/apt in Mott Haven,501280,Host1280,f,Bronx,Mott Haven,40.82656,-73.864731,Entire home/apt,187.59,3,4,2026-07-29,0.2,3,203,$150-250,False,37.0,Highly Available
1004881,Entire home/apt in East Village,501281,Host1281,f,Manhattan,East Village,40.797187,-73.97187,Entire home/apt,112.4,7,2,2026-07-08,0.05,1,0,$75-150,False,58.0,Rarely Available
1004882,Entire home/apt in Long Island City,501282,Host1282,f,Queens,Long Island City,40.740555,-73.781927,Entire home/apt,211.43,2,32,2026-06-21,0.77,1,70,$150-250,False,75.0,Sometimes Available
1004883,Entire home/apt in East Village,501283,Host1283,f,Manhattan,East Village,40.757479,-73.941882,Entire home/apt,382.62,2,28,2026-06-18,0.63,3,351,$250-400,False,78.0,Highly Available
1004884,Private room in Ridgewood,501284,Host1284,f,Queens,Ridgewood,40.71569,-73.80365,Private room,52.03,1,48,2026-06-16,3.95,1,102,$0-75,False,80.0,Sometimes Available
1004885,Private room in Crown Heights,501285,Host1285,t,Brooklyn,Crown Heights,40.711001,-73.946362,Private room,125.68,1,7,2026-06-29,0.17,1,336,$75-150,True,67.0,Highly Available
1004886,Entire home/apt in DUMBO,501286,Host1286,f,Brooklyn,DUMBO,40.653966,-73.906638,Entire home/apt,162.94,7,26,2025-12-23,1.82,2,0,$150-250,False,255.0,Rarely Available
1004887,Private room in Bushwick,501287,Host1287,f,Brooklyn,Bushwick,40.704948,-73.92683,Private room,86.31,1,8,2026-05-10,0.27,1,159,$75-150,False,117.0,Sometimes Available
1004888,Private room in Jamaica,501288,Host1288,f,Queens,Jamaica,40.727359,-73.812656,Private room,101.48,5,48,2025-12-08,4.09,2,224,$75-150,False,270.0,Highly Available
1004889,Private room in Hell's Kitchen,501289,Host1289,t,Manhattan,Hell's Kitchen,40.789323,-73.958182,Private room,104.27,1,49,2026-04-19,5.34,3,61,$75-150,True,138.0,Sometimes Available
1004890,Private room in Astoria,501290,Host1290,f,Queens,Astoria,40.753115,-73.784192,Private room,20.0,7,26,2026-02-26,1.95,1,134,$0-75,False,190.0,Sometimes Available
1004891,Private room in Crown Heights,501291,Host1291,f,Brooklyn,Crown Heights,40.687039,-73.913488,Private room,20.0,2,41,2026-07-22,2.7,1,168,$0-75,False,44.0,Sometimes Available
1004892,Entire home/apt in Mott Haven,501292,Host1292,f,Bronx,Mott Haven,40.849249,-73.877126,Entire home/apt,72.51,1,96,2026-04-22,2.34,2,310,$0-75,False,135.0,Highly Available
1004893,Private room in Park Slope,501293,Host1293,f,Brooklyn,Park Slope,40.670644,-73.94163,Private room,55.67,2,22,2026-05-26,0.57,3,50,$0-75,False,101.0,Sometimes Available
1004894,Private room in Fordham,501294,Host1294,t,Bronx,Fordham,40.817947,-73.879841,Private room,36.74,3,8,2025-12-14,0.47,1,80,$0-75,True,264.0,Sometimes Available
1004895,Entire home/apt in Bushwick,501295,Host1295,t,Brooklyn,Bushwick,40.661615,-73.962827,Entire home/apt,59.28,5,17,2025-11-22,0.47,1,292,$0-75,True,286.0,Highly Available
1004896,Private room in Hell's Kitchen,501296,Host1296,f,Manhattan,Hell's Kitchen,40.758177,-73.981337,Private room,97.85,1,11,2026-04-08,0.45,1,16,$75-150,False,149.0,Rarely Available
1004897,Shared room in Upper West Side,501297,Host1297,t,Manhattan,Upper West Side,40.790174,-73.962554,Shared room,82.3,1,9,2026-03-06,0.36,2,83,$75-150,True,182.0,Sometimes Available
1004898,Private room in Greenpoint,501298,Host1298,f,Brooklyn,Greenpoint,40.666435,-73.941984,Private room,115.33,5,2,2026-03-25,0.05,1,68,$75-150,False,163.0,Sometimes Available
1004899,Entire home/apt in Bedford-Stuyvesant,501299,Host1299,f,Brooklyn,Bedford-Stuyvesant,40.670104,-73.945953,Entire home/apt,261.84,1,44,2024-10-31,1.83,1,67,$250-400,False,673.0,Sometimes Available
1004900,Entire home/apt in Flushing,501300,Host1300,f,Queens,Flushing,40.767967,-73.786432,Entire home/apt,206.47,14,8,2026-05-05,0.24,1,85,$150-250,False,122.0,Sometimes Available
1004901,Entire home/apt in Astoria,501301,Host1301,f,Queens,Astoria,40.716246,-73.776479,Entire home/apt,102.58,1,17,2025-08-29,1.16,1,365,$75-150,False,371.0,Highly Available
1004902,Entire home/apt in Greenpoint,501302,Host1302,f,Brooklyn,Greenpoint,40.66266,-73.942084,Entire home/apt,118.54,1,8,2026-04-18,0.26,1,230,$75-150,False,139.0,Highly Available
1004903,Entire home/apt in St. George,501303,Host1303,f,Staten Island,St. George,40.541314,-74.148965,Entire home/apt,84.37,1,7,2026-07-15,0.38,1,270,$75-150,False,51.0,Highly Available
1004904,Entire home/apt in Flushing,501304,Host1304,f,Queens,Flushing,40.733439,-73.806286,Entire home/apt,201.03,3,15,2026-08-01,0.34,1,159,$150-250,False,34.0,Sometimes Available
1004905,Private room in Harlem,501305,Host1305,f,Manhattan,Harlem,40.772167,-73.938731,Private room,209.02,1,9,2026-06-03,0.2,1,157,$150-250,False,93.0,Sometimes Available
1004906,Private room in Greenpoint,501306,Host1306,f,Brooklyn,Greenpoint,40.708456,-73.928823,Private room,90.59,1,52,2025-08-13,1.98,1,0,$75-150,False,387.0,Rarely Available
1004907,Entire home/apt in Harlem,501307,Host1307,t,Manhattan,Harlem,40.812262,-73.959899,Entire home/apt,33.19,2,42,2025-08-29,1.21,1,0,$0-75,True,371.0,Rarely Available
1004908,Entire home/apt in Jamaica,501308,Host1308,t,Queens,Jamaica,40.742408,-73.782953,Entire home/apt,114.5,14,18,2026-06-24,0.54,3,157,$75-150,True,72.0,Sometimes Available
1004909,Entire home/apt in Upper West Side,501309,Host1309,f,Manhattan,Upper West Side,40.761404,-73.950381,Entire home/apt,138.47,1,29,2026-06-25,1.33,1,78,$75-150,False,71.0,Sometimes Available
1004910,Private room in DUMBO,501310,Host1310,f,Brooklyn,DUMBO,40.677754,-73.9347,Private room,123.17,2,12,2026-03-03,0.25,1,198,$75-150,False,185.0,Highly Available
1004911,Hotel room in Astoria,501311,Host1311,f,Queens,Astoria,40.751193,-73.807596,Hotel room,242.4,1,28,2026-07-26,2.12,1,21,$150-250,False,40.0,Rarely Available
1004912,Entire home/apt in Financial District,501312,Host1312,f,Manhattan,Financial District,40.77284,-73.975215,Entire home/apt,235.77,2,2,2026-06-27,0.05,10,110,$150-250,False,69.0,Sometimes Available
1004913,Entire home/apt in Hell's Kitchen,501313,Host1313,f,Manhattan,Hell's Kitchen,40.777755,-73.995956,Entire home/apt,275.43,3,18,2026-06-13,0.71,1,0,$250-400,False,83.0,Rarely Available
1004914,Entire home/apt in Park Slope,501314,Host1314,f,Brooklyn,Park Slope,40.65497,-73.974918,Entire home/apt,116.3,30,4,2026-05-13,0.24,1,200,$75-150,False,114.0,Highly Available
1004915,Private room in Greenpoint,501315,Host1315,f,Brooklyn,Greenpoint,40.681627,-73.955796,Private room,152.55,1,20,2026-06-20,0.57,1,158,$150-250,False,76.0,Sometimes Available
1004916,Private room in Long Island City,501316,Host1316,f,Queens,Long Island City,40.736761,-73.806119,Private room,103.33,7,18,2026-06-13,0.38,1,0,$75-150,False,83.0,Rarely Available
1004917,Private room in Long Island City,501317,Host1317,f,Queens,Long Island City,40.719724,-73.820595,Private room,50.44,2,8,2026-05-04,0.25,1,47,$0-75,False,123.0,Sometimes Available
1004918,Entire home/apt in Chelsea,501318,Host1318,f,Manhattan,Chelsea,40.763679,-73.967103,Entire home/apt,251.19,1,1,2026-08-01,0.03,1,56,$250-400,False,34.0,Sometimes Available
1004919,Entire home/apt in Financial District,501319,Host1319,f,Manhattan,Financial District,40.79963,-73.968203,Entire home/apt,279.48,5,36,2026-03-02,0.94,1,0,$250-400,False,186.0,Rarely Available
1004920,Entire home/apt in Flushing,501320,Host1320,f,Queens,Flushing,40.721372,-73.793001,Entire home/apt,255.89,3,15,2026-02-10,0.71,1,167,$250-400,False,206.0,Sometimes Available
1004921,Private room in Hell's Kitchen,501321,Host1321,f,Manhattan,Hell's Kitchen,40.795169,-73.972887,Private room,234.37,2,16,2026-04-18,0.34,2,200,$150-250,False,139.0,Highly Available
1004922,Hotel room in Astoria,501322,Host1322,f,Queens,Astoria,40.685118,-73.811538,Hotel room,385.04,1,3,2026-03-01,0.17,1,96,$250-400,False,187.0,Sometimes Available
1004923,Entire home/apt in East Village,501323,Host1323,t,Manhattan,East Village,40.763859,-73.953121,Entire home/apt,248.31,5,38,2026-07-13,2.66,2,228,$150-250,True,53.0,Highly Available
1004924,Shared room in Harlem,501324,Host1324,t,Manhattan,Harlem,40.757447,-73.950745,Shared room,92.82,14,44,2026-07-11,2.42,1,38,$75-150,True,55.0,Sometimes Available
1004925,Entire home/apt in Greenpoint,501325,Host1325,f,Brooklyn,Greenpoint,40.695197,-73.992135,Entire home/apt,154.7,1,110,2026-07-05,2.32,1,107,$150-250,False,61.0,Sometimes Available
1004926,Entire home/apt in Long Island City,501326,Host1326,f,Queens,Long Island City,40.737973,-73.777264,Entire home/apt,135.52,2,34,2026-07-19,2.08,3,0,$75-150,False,47.0,Rarely Available
1004927,Entire home/apt in Greenpoint,501327,Host1327,f,Brooklyn,Greenpoint,40.69924,-73.942604,Entire home/apt,257.5,5,24,2025-09-16,2.62,1,109,$250-400,False,353.0,Sometimes Available
1004928,Shared room in Hell's Kitchen,501328,Host1328,f,Manhattan,Hell's Kitchen,40.785511,-73.980663,Shared room,123.16,1,46,2026-05-24,6.87,1,146,$75-150,False,103.0,Sometimes Available
1004929,Entire home/apt in DUMBO,501329,Host1329,f,Brooklyn,DUMBO,40.677298,-73.920145,Entire home/apt,267.99,2,3,2026-04-28,0.18,1,150,$250-400,False,129.0,Sometimes Available
1004930,Private room in Ridgewood,501330,Host1330,f,Queens,Ridgewood,40.716513,-73.772271,Private room,129.17,1,12,2026-06-03,0.82,1,225,$75-150,False,93.0,Highly Available
1004931,Entire home/apt in Hell's Kitchen,501331,Host1331,t,Manhattan,Hell's Kitchen,40.778153,-73.932803,Entire home/apt,422.48,3,29,2026-06-16,2.49,5,191,$400+,True,80.0,Highly Available
1004932,Shared room in Crown Heights,501332,Host1332,f,Brooklyn,Crown Heights,40.683138,-73.905039,Shared room,83.96,1,9,2026-05-27,0.21,1,197,$75-150,False,100.0,Highly Available
1004933,Private room in Greenpoint,501333,Host1333,t,Brooklyn,Greenpoint,40.698721,-73.919233,Private room,81.1,1,14,2026-05-13,0.39,5,151,$75-150,True,114.0,Sometimes Available
1004934,Entire home/apt in Flushing,501334,Host1334,f,Queens,Flushing,40.739335,-73.83519,Entire home/apt,247.62,1,8,2025-09-08,0.53,1,123,$150-250,False,361.0,Sometimes Available
1004935,Entire home/apt in Park Slope,501335,Host1335,f,Brooklyn,Park Slope,40.679512,-73.936968,Entire home/apt,361.69,1,15,2026-04-09,0.51,1,190,$250-400,False,148.0,Highly Available
1004936,Entire home/apt in Park Slope,501336,Host1336,t,Brooklyn,Park Slope,40.665662,-73.939554,Entire home/apt,147.25,5,46,2025-12-11,2.53,1,0,$75-150,True,267.0,Rarely Available
1004937,Entire home/apt in Hell's Kitchen,501337,Host1337,f,Manhattan,Hell's Kitchen,40.760188,-73.929197,Entire home/apt,254.54,1,81,2026-06-24,2.84,1,66,$250-400,False,72.0,Sometimes Available
1004938,Private room in Bedford-Stuyvesant,501338,Host1338,f,Brooklyn,Bedford-Stuyvesant,40.686835,-73.962795,Private room,101.28,1,3,2026-04-02,0.12,1,115,$75-150,False,155.0,Sometimes Available
1004939,Private room in Ridgewood,501339,Host1339,f,Queens,Ridgewood,40.758662,-73.792971,Private room,109.7,2,15,2025-08-22,0.91,1,82,$75-150,False,378.0,Sometimes Available
1004940,Private room in Crown Heights,501340,Host1340,f,Brooklyn,Crown Heights,40.681,-73.951846,Private room,208.09,2,9,2026-05-04,0.4,3,194,$150-250,False,123.0,Highly Available
1004941,Entire home/apt in Flushing,501341,Host1341,t,Queens,Flushing,40.71149,-73.782742,Entire home/apt,76.9,30,13,2026-07-23,0.44,1,0,$75-150,True,43.0,Rarely Available
1004942,Private room in Flushing,501342,Host1342,t,Queens,Flushing,40.730568,-73.785797,Private room,47.74,1,39,2026-05-30,3.26,1,38,$0-75,True,97.0,Sometimes Available
1004943,Entire home/apt in Upper West Side,501343,Host1343,f,Manhattan,Upper West Side,40.70944,-73.972104,Entire home/apt,246.62,1,55,2025-07-16,1.19,1,232,$150-250,False,415.0,Highly Available
1004944,Entire home/apt in Greenpoint,501344,Host1344,f,Brooklyn,Greenpoint,40.669748,-73.940615,Entire home/apt,136.02,1,43,2026-05-26,1.46,2,323,$75-150,False,101.0,Highly Available
1004945,Private room in Bushwick,501345,Host1345,t,Brooklyn,Bushwick,40.6586,-73.931276,Private room,186.75,1,2,2026-02-28,0.23,1,365,$150-250,True,188.0,Highly Available
1004946,Private room in East Village,501346,Host1346,f,Manhattan,East Village,40.795818,-73.942299,Private room,61.25,7,9,2026-07-05,1.45,3,152,$0-75,False,61.0,Sometimes Available
1004947,Private room in Park Slope,501347,Host1347,t,Brooklyn,Park Slope,40.655627,-73.98405,Private room,95.86,2,16,2026-07-04,0.53,1,238,$75-150,True,62.0,Highly Available
1004948,Entire home/apt in Astoria,501348,Host1348,f,Queens,Astoria,40.671259,-73.761942,Entire home/apt,84.78,2,8,2026-07-10,0.38,1,112,$75-150,False,56.0,Sometimes Available
1004949,Private room in Riverdale,501349,Host1349,f,Bronx,Riverdale,40.818276,-73.917302,Private room,86.49,3,7,2026-07-11,0.21,1,91,$75-150,False,55.0,Sometimes Available
1004950,Entire home/apt in Harlem,501350,Host1350,f,Manhattan,Harlem,40.764905,-73.944594,Entire home/apt,116.45,3,17,2026-04-21,1.09,2,0,$75-150,False,136.0,Rarely Available
1004951,Entire home/apt in Mott Haven,501351,Host1351,t,Bronx,Mott Haven,40.836764,-73.891202,Entire home/apt,95.3,1,8,2026-01-04,0.45,1,27,$75-150,True,243.0,Rarely Available
1004952,Entire home/apt in Upper West Side,501352,Host1352,t,Manhattan,Upper West Side,40.787622,-73.979979,Entire home/apt,412.87,1,13,2025-05-22,0.42,5,275,$400+,True,470.0,Highly Available
1004953,Private room in Astoria,501353,Host1353,f,Queens,Astoria,40.720991,-73.772309,Private room,110.34,1,28,2026-05-02,0.6,1,6,$75-150,False,125.0,Rarely Available
1004954,Private room in Tottenville,501354,Host1354,f,Staten Island,Tottenville,40.557213,-74.150772,Private room,20.7,2,42,2025-12-25,2.17,1,197,$0-75,False,253.0,Highly Available
1004955,Private room in Riverdale,501355,Host1355,f,Bronx,Riverdale,40.821402,-73.92201,Private room,55.39,7,46,2026-05-06,1.47,1,103,$0-75,False,121.0,Sometimes Available
1004956,Entire home/apt in Mott Haven,501356,Host1356,t,Bronx,Mott Haven,40.888122,-73.851807,Entire home/apt,52.76,2,0,,0.0,1,126,$0-75,True,,Sometimes Available
1004957,Private room in Financial District,501357,Host1357,t,Manhattan,Financial District,40.791784,-73.966228,Private room,132.23,3,17,2026-06-17,0.44,1,288,$75-150,True,79.0,Highly Available
1004958,Shared room in Riverdale,501358,Host1358,t,Bronx,Riverdale,40.85694,-73.862734,Shared room,48.08,1,22,2026-02-14,0.71,1,42,$0-75,True,202.0,Sometimes Available
1004959,Entire home/apt in Hell's Kitchen,501359,Host1359,f,Manhattan,Hell's Kitchen,40.845431,-73.98756,Entire home/apt,285.17,3,1,2026-06-15,0.06,1,97,$250-400,False,81.0,Sometimes Available
1004960,Hotel room in Bedford-Stuyvesant,501360,Host1360,f,Brooklyn,Bedford-Stuyvesant,40.643173,-73.988925,Hotel room,168.57,2,46,2026-04-10,1.93,1,105,$150-250,False,147.0,Sometimes Available
1004961,Entire home/apt in St. George,501361,Host1361,f,Staten Island,St. George,40.628997,-74.183022,Entire home/apt,49.47,1,13,2026-03-25,0.29,1,25,$0-75,False,163.0,Rarely Available
1004962,Private room in Bushwick,501362,Host1362,f,Brooklyn,Bushwick,40.679381,-73.96517,Private room,52.56,7,5,2026-07-14,0.59,1,270,$0-75,False,52.0,Highly Available
